lcot,lines_code,num_capabilities,num_imports,num_inputs,num_interfaces,num_keys,num_node_templates,num_node_types,num_properties,num_relationship_templates,num_relationship_types,num_requirements,num_suspicious_comments,num_tokens,text_entropy,url
2.0,39.0,0.0,3.0,0.0,0.0,34.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,74.0,5.7,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/topologies/command/types.yml
4.0,52.0,1.0,3.0,0.0,0.0,49.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,86.0,5.74,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/simple-apache-emptydir/types.yaml
4.0,47.0,0.0,3.0,0.0,0.0,44.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,77.0,5.43,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/simple-yorc/types.yaml
4.0,61.0,0.0,3.0,0.0,4.0,58.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,5.1,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/components/misc/types.yaml
4.0,53.0,1.0,3.0,0.0,0.0,50.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,88.0,5.73,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/simple-apache-hostPath/types.yaml
2.0,51.0,1.0,3.0,0.0,0.0,51.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,144.0,6.12,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/vision/topologies/topology.yaml
1.0,31.0,1.0,2.0,0.0,0.0,29.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,67.0,5.58,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/hostspool/resources/resources.yaml
2.0,22.0,0.0,3.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,5.13,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/simple-apache/types.yaml
1.0,56.0,0.0,1.0,1.0,2.0,60.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,142.0,6.17,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/python/types.yaml
3.0,206.0,1.0,3.0,0.0,1.0,185.0,0.0,3.0,26.0,0.0,0.0,0.0,3.0,747.0,7.26,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/slurm/resources/resources.yaml
2.0,94.0,2.0,2.0,0.0,2.0,101.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,196.0,6.25,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/containers/types.yaml
1.0,23.0,0.0,5.0,0.0,0.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,4.98,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/topologies/hello/types.yml
3.0,50.0,1.0,3.0,0.0,0.0,41.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,75.0,5.84,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/k8s/topologies/compute_pi/types.yaml
6.0,54.0,0.0,3.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,92.0,5.39,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/monitoring/types.yaml
1.0,22.0,0.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,5.04,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/OrchestratorHost/sh/types.yaml
4.0,71.0,2.0,2.0,0.0,0.0,67.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,203.0,6.27,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/aws/resources/resources.yaml
1.0,27.0,0.0,5.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,5.23,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/topologies/mnist/types.yml
1.0,21.0,0.0,5.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,4.84,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/topologies/lolcow/types.yml
1.0,17.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,4.75,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/topologies/mpi2/types.yaml
1.0,135.0,1.0,1.0,0.0,0.0,130.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,449.0,7.01,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/commons/resources/yorc-types.yaml
8.0,226.0,4.0,3.0,0.0,1.0,203.0,0.0,8.0,27.0,0.0,0.0,1.0,0.0,740.0,7.09,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/openstack/resources/resources.yaml
3.0,49.0,1.0,3.0,0.0,0.0,41.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,80.0,5.86,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/k8s/topologies/fail/types.yaml
2.0,40.0,0.0,4.0,0.0,0.0,32.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,73.0,5.88,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/topologies/demo/types.yml
1.0,27.0,0.0,5.0,0.0,0.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,5.2,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/topologies/compute_pi/types.yml
1.0,26.0,0.0,5.0,0.0,0.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,5.47,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/topologies/bash_loop/types.yml
6.0,223.0,6.0,4.0,0.0,0.0,199.0,6.0,0.0,23.0,0.0,0.0,5.0,0.0,348.0,6.4,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/noscheduler/topologies/chainedJobs/types.yaml
1.0,50.0,0.0,2.0,0.0,1.0,44.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,150.0,6.2,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/vision/linux/ansible/types.yaml
1.0,20.0,0.0,3.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,4.81,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/components/mpi2/types.yaml
4.0,20.0,0.0,1.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,4.89,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/kubernetes/resources/resources.yaml
6.0,106.0,6.0,3.0,0.0,0.0,103.0,6.0,0.0,29.0,0.0,0.0,5.0,0.0,172.0,5.97,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/topology/wordpress/types.yaml
1.0,37.0,1.0,2.0,0.0,1.0,35.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,70.0,5.72,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/apache/types.yaml
1.0,32.0,0.0,3.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,5.15,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/singularity/components/mnist/types.yaml
1.0,162.0,0.0,3.0,0.0,3.0,205.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,398.0,6.02,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/DataTypes/linux/types.yaml
3.0,135.0,2.0,4.0,0.0,0.0,123.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,220.0,6.2,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/DataTypes/topology/types.yaml
8.0,501.0,3.0,2.0,0.0,1.0,386.0,0.0,8.0,67.0,0.0,2.0,1.0,0.0,2336.0,7.72,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/alien4cloud-yorc-plugin/src/main/resources/google/resources/resources.yaml
1.0,68.0,2.0,2.0,0.0,1.0,68.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,154.0,6.17,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/yorc/types.yaml
1.0,24.0,0.0,3.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,4.91,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/components/mpi/types.yaml
1.0,36.0,0.0,1.0,0.0,1.0,38.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,82.0,5.74,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/mocks/component/types.yaml
1.0,15.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,4.46,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/job/slurm/topologies/failure/types.yaml
2.0,86.0,3.0,2.0,0.0,2.0,87.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,186.0,6.17,https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/8f89c90bfc29d914ad79039c180fdaab88098e6e/tosca-samples/org/ystia/yorc/samples/kube/grafana/types.yaml
2.0,62.0,0.0,0.0,0.0,2.0,62.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,100.0,5.44,https://raw.githubusercontent.com/aiorchestra/aiorchestra-asyncssh-plugin/0dbfad2aa18e7b4186eb95760a6cb689f8f96a06/types.yaml
37.0,857.0,10.0,0.0,0.0,26.0,766.0,0.0,37.0,65.0,0.0,0.0,7.0,0.0,2071.0,7.45,https://raw.githubusercontent.com/aiorchestra/aiorchestra-openstack-plugin/d44dd0a2744a857cda243dfb5fe7d314949a5dc4/types.yaml
0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,89.0,5.03,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/policies.yaml
13.0,423.0,10.0,0.0,0.0,6.0,395.0,0.0,13.0,27.0,0.0,0.0,8.0,0.0,812.0,6.85,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/nodes.yaml
0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,4.42,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/data.yml
0.0,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,6.9,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/interfaces.yml
0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.62,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/artifacts.yaml
0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,82.0,3.87,https://raw.githubusercontent.com/QCDIS/sdia-tosca/109625aa953a7cbb430656407571d9c37c8ddd57/types/capabilities.yaml
46.0,1593.0,16.0,0.0,0.0,31.0,1759.0,0.0,46.0,179.0,0.0,1.0,16.0,0.0,3345.0,7.29,https://raw.githubusercontent.com/DODAS-TS/tosca-types/6f2ab22ee7e2145fceaab727f8ed091301540d38/custom_types.yaml
45.0,2237.0,9.0,3.0,0.0,12.0,1974.0,0.0,45.0,285.0,0.0,2.0,6.0,2.0,9405.0,8.78,https://raw.githubusercontent.com/alien4cloud/alien4cloud-kubernetes-plugin/b212e35df669a452eb451733b62afd2bdb9e91aa/src/main/resources/csar/tosca.yml
2.0,22.0,0.0,3.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,5.13,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/simple-apache/types.yaml
1.0,83.0,1.0,1.0,0.0,0.0,90.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0,157.0,5.79,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/DataTypes/pub/types.yaml
1.0,21.0,0.0,5.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,4.84,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/topologies/lolcow/types.yml
1.0,32.0,0.0,3.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,5.15,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/components/mnist/types.yaml
1.0,50.0,0.0,2.0,0.0,1.0,44.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,150.0,6.2,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/vision/linux/ansible/types.yaml
1.0,37.0,1.0,2.0,0.0,1.0,35.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,70.0,5.76,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/apache/types.yaml
6.0,223.0,6.0,4.0,0.0,0.0,199.0,6.0,0.0,23.0,0.0,0.0,5.0,0.0,348.0,6.4,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/noscheduler/topologies/chainedJobs/types.yaml
1.0,26.0,0.0,5.0,0.0,0.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,5.47,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/topologies/bash_loop/types.yml
2.0,73.0,0.0,3.0,1.0,3.0,78.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,149.0,6.2,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/noscheduler/components/types.yaml
1.0,20.0,0.0,3.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,4.81,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/components/mpi2/types.yaml
3.0,46.0,1.0,3.0,0.0,0.0,41.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,78.0,5.87,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/k8s/topologies/fail/types.yaml
2.0,39.0,0.0,3.0,0.0,0.0,34.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,74.0,5.7,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/topologies/command/types.yml
1.0,17.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,4.75,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/topologies/mpi/types.yaml
3.0,135.0,2.0,4.0,0.0,0.0,123.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,220.0,6.2,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/DataTypes/topology/types.yaml
4.0,52.0,1.0,3.0,0.0,0.0,49.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,86.0,5.74,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/simple-apache-emptydir/types.yaml
4.0,47.0,0.0,3.0,0.0,0.0,44.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,77.0,5.43,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/simple-yorc/types.yaml
4.0,61.0,0.0,3.0,0.0,4.0,58.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,5.1,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/components/misc/types.yaml
1.0,23.0,0.0,5.0,0.0,0.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,4.98,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/topologies/hello/types.yml
1.0,72.0,1.0,2.0,0.0,1.0,91.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,172.0,5.35,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/OrchestratorHost/aws-custom-resources/types.yaml
1.0,25.0,0.0,3.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,5.17,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/components/failure/types.yaml
1.0,162.0,0.0,3.0,0.0,3.0,205.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,398.0,6.02,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/DataTypes/linux/types.yaml
1.0,56.0,0.0,1.0,1.0,2.0,60.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,142.0,6.17,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/python/types.yaml
1.0,27.0,0.0,5.0,0.0,0.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,5.2,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/topologies/compute_pi/types.yml
1.0,15.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,4.46,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/topologies/failure/types.yaml
2.0,94.0,2.0,2.0,0.0,2.0,101.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,196.0,6.27,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/containers/types.yaml
3.0,47.0,1.0,3.0,0.0,0.0,41.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,73.0,5.79,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/k8s/topologies/compute_pi/types.yaml
2.0,86.0,3.0,2.0,0.0,2.0,87.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,186.0,6.19,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/grafana/types.yaml
3.0,84.0,0.0,2.0,0.0,3.0,85.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,209.0,6.56,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/text-count-demo/components/types.yaml
17.0,206.0,0.0,3.0,0.0,0.0,199.0,17.0,0.0,12.0,0.0,0.0,22.0,0.0,342.0,5.85,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/text-count-demo/topology/types.yaml
1.0,17.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,4.75,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/topologies/mpi2/types.yaml
6.0,54.0,0.0,3.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,92.0,5.39,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/monitoring/types.yaml
4.0,53.0,1.0,3.0,0.0,0.0,50.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,88.0,5.73,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/simple-apache-hostPath/types.yaml
1.0,36.0,0.0,1.0,0.0,1.0,38.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,82.0,5.74,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/mocks/component/types.yaml
3.0,46.0,1.0,3.0,0.0,0.0,41.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,85.0,5.98,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/k8s/topologies/loop/types.yaml
4.0,102.0,0.0,2.0,0.0,4.0,103.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,216.0,6.31,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/k8s/components/types.yaml
2.0,40.0,0.0,4.0,0.0,0.0,32.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,73.0,5.88,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/topologies/demo/types.yml
1.0,22.0,0.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,5.04,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/OrchestratorHost/sh/types.yaml
1.0,27.0,0.0,5.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,5.23,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/singularity/topologies/mnist/types.yml
1.0,68.0,2.0,2.0,0.0,1.0,68.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,154.0,6.19,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/yorc/types.yaml
6.0,106.0,6.0,3.0,0.0,0.0,103.0,6.0,0.0,29.0,0.0,0.0,5.0,0.0,172.0,5.97,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/kube/topology/wordpress/types.yaml
1.0,24.0,0.0,3.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,4.91,https://raw.githubusercontent.com/ystia/tosca-samples/21d427bf4b710c64060ab3c06da91c9e0c319f0b/org/ystia/yorc/samples/job/slurm/components/mpi/types.yaml
